0,0,57.00336727951608,0.09
0,1,41.84166985386331,0.09
0,2,47.8595815996617,0.09
0,3,61.31012608681374,0.09
0,4,53.980247763741865,0.09
0,5,43.57012314718767,0.09
0,6,42.44416389169741,0.09
0,7,61.557219943451365,0.09
0,8,40.38127740450089,0.09
0,9,58.39932142740806,0.09
0,10,51.32981729845674,0.09
0,11,45.08182929061674,0.09
0,12,35.82331111458524,0.09
0,13,41.800389544515205,0.09
0,14,39.727032491624854,0.09
0,15,51.64510860956142,0.09
0,16,46.83919648859623,0.09
0,17,57.40442653359425,0.09
0,18,45.854131916576726,0.09
0,19,62.18816489534513,0.09
0,20,61.258563032983034,0.1
0,21,35.39975074317441,0.1
0,22,42.86454940795805,0.1
0,23,37.68931498318038,0.11
0,24,53.3418402632599,0.11
0,25,33.30066616022019,0.11
0,26,34.58802030347931,0.11
0,27,40.53089522841048,0.12
0,28,40.796021810469085,0.12
0,29,42.115506958828654,0.12
0,30,56.776486053941014,0.12
0,31,54.98032117622107,0.12
0,32,43.50340270738781,0.12
0,33,38.201524567460794,0.12
0,34,32.158711097440836,0.12
0,35,31.16116580401853,0.12
0,36,38.858658664739416,0.12
0,37,19.74464335515855,0.13
0,38,39.56451956392182,0.13
0,39,36.95643322130906,0.13
0,40,39.39129729257776,0.13
0,41,58.92882787079435,0.13
0,42,30.882716266296946,0.13
0,43,42.24641619750004,0.13
0,44,38.396742706813164,0.13
0,45,30.467233646802175,0.13
0,46,37.54824811754803,0.13
0,47,46.943234763111604,0.1
0,48,38.62787631873952,0.1
0,49,38.246641244226794,0.1
0,50,34.3736003176429,0.1
0,51,32.072621247915905,0.1
0,52,33.994231948046234,0.1
0,53,51.82076273394127,0.1
0,54,26.161802066194774,0.1
0,55,22.823486119870815,0.1
0,56,18.842335255095414,0.1
0,57,18.59329680654611,0.1
0,58,15.430616742627018,0.1
0,59,42.15255621549743,0.1
0,60,36.94042858298091,0.1
0,61,35.28477476005405,0.1
0,62,28.45706291627481,0.1
0,63,31.246312143700585,0.1
0,64,27.749925260614752,0.11
0,65,21.591716084702327,0.11
0,66,27.418537548624425,0.11
0,67,27.73028005878039,0.11
0,68,18.969897709016884,0.11
0,69,32.49997100408095,0.11
0,70,35.77786800165539,0.11
0,71,50.1273448597264,0.11
0,72,32.709350245233395,0.11
0,73,19.291236440123743,0.11
0,74,24.389794699173898,0.11
0,75,36.01756531352963,0.11
0,76,28.27010263533172,0.12
0,77,29.90177094732595,0.12
0,78,38.12711487352653,0.12
0,79,19.678947383134137,0.12
0,80,20.443886360447614,0.12
0,81,45.88758232835243,0.12
0,82,33.84915348860718,0.12
0,83,22.02635777857504,0.12
0,84,28.254025881944877,0.12
0,85,32.92697984251687,0.12
0,86,22.671235096317137,0.12
0,87,30.456088120346653,0.12
0,88,35.88543429246389,0.12
0,89,32.603553690135996,0.12
0,90,16.094540606703763,0.12
0,91,36.33313395963034,0.12
0,92,16.975533275067686,0.12
0,93,16.93687821475943,0.12
0,94,24.09629170194199,0.12
0,95,26.152311057518308,0.12
0,96,19.967301490965692,0.12
0,97,9.759300450863188,0.12
0,98,32.70563170581583,0.12
0,99,28.719158456461166,0.12
0,100,32.319135336932106,0.12
0,101,33.147611894773334,0.12
0,102,26.859983756356154,0.12
0,103,44.377515206938874,0.12
0,104,25.934774908441756,0.12
0,105,22.88236011282703,0.12
0,106,11.79105438552184,0.12
0,107,19.080925591472855,0.12
0,108,21.067507106907197,0.12
0,109,26.976049330859137,0.12
0,110,25.998765479410253,0.12
0,111,26.96165921866791,0.12
0,112,27.221416213175747,0.12
0,113,24.21345486933867,0.12
0,114,26.570793383149287,0.12
0,115,21.208644223929397,0.12
0,116,34.8531104783667,0.12
0,117,19.201976305861827,0.12
0,118,29.960926373126263,0.12
0,119,20.18784424704067,0.12
0,120,37.15632301456303,0.12
0,121,21.21024839884428,0.12
0,122,16.848615268917243,0.11
0,123,26.36897274895518,0.11
0,124,24.12291944603872,0.11
0,125,21.291760744915777,0.11
0,126,32.68779109262386,0.11
0,127,22.64144617422648,0.11
0,128,24.676154649650332,0.11
0,129,29.43405401212242,0.11
0,130,29.944100107630174,0.12
0,131,32.9626125761631,0.12
0,132,21.294152027303028,0.12
0,133,13.225859078307792,0.12
0,134,18.457268451309623,0.12
0,135,17.701515056704658,0.13
0,136,19.225032949631135,0.13
0,137,26.182890062761807,0.13
0,138,1.9091637130948023,0.13
0,139,15.55916094895665,0.13
0,140,42.19012182394126,0.13
0,141,18.128550609326247,0.13
0,142,24.59988286747707,0.13
0,143,33.98114181499078,0.13
0,144,13.250000091077812,0.13
0,145,12.540996937644199,0.13
0,146,18.19098072478671,0.13
0,147,27.744782048516676,0.13
0,148,28.29623921419493,0.13
0,149,24.44852695312371,0.13
0,150,22.732786208604285,0.13
0,151,26.441694131177123,0.13
0,152,12.762159760979573,0.13
0,153,35.45193241247554,0.14
0,154,25.65609873913919,0.14
0,155,27.653927400319724,0.14
0,156,18.45833037094918,0.14
0,157,12.780193440017923,0.14
0,158,15.915899196034667,0.14
0,159,15.734802431084836,0.14
0,160,19.724014413605406,0.14
0,161,25.03564447066709,0.13
0,162,27.89125056561714,0.13
0,163,25.123127519354547,0.13
0,164,26.136210840495334,0.13
0,165,36.34931663078571,0.13
0,166,20.977414820879627,0.13
0,167,19.949080121925743,0.14
0,168,23.20822768825602,0.14
0,169,20.271589998481765,0.14
0,170,10.042300480969356,0.14
0,171,28.91253078097219,0.14
0,172,18.253408959203217,0.14
0,173,26.773293856616352,0.14
0,174,17.450643310062745,0.14
0,175,28.855309425641984,0.14
0,176,20.966835796431035,0.14
0,177,15.095879563199741,0.14
0,178,15.118482848207801,0.14
0,179,14.436402405891055,0.14
0,180,16.11685051944936,0.14
0,181,20.32728872989569,0.14
0,182,17.552035396310934,0.14
0,183,26.595447526231204,0.14
0,184,22.478880098885888,0.14
0,185,35.38561474336117,0.14
0,186,17.131932051835285,0.14
0,187,13.582009709595408,0.14
0,188,15.615409389632429,0.14
0,189,19.78041779640324,0.14
0,190,18.000308596473698,0.14
0,191,17.71180531382669,0.14
0,192,19.150006280632507,0.14
0,193,9.323858403069536,0.14
0,194,9.751785852169174,0.14
0,195,16.453134399921282,0.14
0,196,19.39061664930701,0.14
0,197,17.62217694565627,0.14
0,198,24.975686306586354,0.14
0,199,15.1914895239965,0.14
0,200,9.765445157385425,0.14
0,201,17.14610887108264,0.15
0,202,23.288096499294305,0.15
0,203,31.58328565472467,0.15
0,204,13.494563892236396,0.16
0,205,17.583476617419606,0.16
0,206,8.787813079738982,0.16
0,207,14.118493499566602,0.16
0,208,8.29355362970682,0.16
0,209,19.548306492261478,0.16
0,210,15.936575372474744,0.16
0,211,19.79252607980615,0.16
0,212,20.5143064113907,0.16
0,213,22.7130496749345,0.16
0,214,15.79002655408211,0.16
0,215,17.303642742541953,0.16
0,216,13.631439460847563,0.16
0,217,22.747070945556725,0.16
0,218,23.07444751049153,0.16
0,219,17.1237867915718,0.16
0,220,15.741843576965213,0.16
0,221,11.089620104955094,0.16
0,222,13.929427563814395,0.16
0,223,21.283317412676602,0.16
0,224,14.028624162005547,0.16
0,225,11.281599419760317,0.17
0,226,16.258717030022776,0.17
0,227,13.256179966323831,0.17
0,228,15.619044335217547,0.17
0,229,9.23968174601674,0.17
0,230,12.931619031929781,0.17
0,231,23.48833880338851,0.17
0,232,9.128393960019444,0.17
0,233,9.28297232665557,0.17
0,234,10.745557278098737,0.17
