0,0,47.64394379777584,0.12
0,1,69.4218919934547,0.13
0,2,34.00706925819843,0.16
0,3,32.90057968372882,0.13
0,4,29.757193770177604,0.12
0,5,50.79808663053525,0.17
0,6,31.323332791339027,0.19
0,7,16.541628746852137,0.2
0,8,13.40829100694171,0.24
0,9,14.566025385070109,0.24
0,10,16.32030898448148,0.26
0,11,18.092134783014387,0.28
0,12,13.607269135534702,0.27
0,13,6.844933624957875,0.28
0,14,12.04147583722662,0.26
0,15,12.653373666018155,0.28
0,16,9.556208704822897,0.31
0,17,11.403570757798885,0.3
0,18,11.383862371966075,0.29
0,19,6.863000806002816,0.32
0,20,8.598127387842665,0.35
0,21,7.207251026087509,0.3
0,22,16.56884109609255,0.26
0,23,11.17603170719888,0.27
0,24,5.91008976788651,0.27
0,25,7.659002676328098,0.29
0,26,6.256787185444905,0.33
0,27,9.674007465622399,0.28
0,28,5.696154802673649,0.27
0,29,7.823440839177906,0.37
0,30,8.511671355345305,0.42
0,31,9.24163545907366,0.44
0,32,5.815886427181043,0.4
0,33,12.013143108476266,0.38
0,34,2.0892450282048367,0.35
0,35,8.061434220999715,0.38
0,36,4.624528066387214,0.39
0,37,9.744260610194626,0.37
0,38,5.105663375588053,0.38
0,39,3.8877111672603406,0.38
0,40,4.272201870943899,0.37
0,41,7.921380529567945,0.35
0,42,3.995509902980268,0.38
0,43,4.6900128152800225,0.38
0,44,5.113088233076255,0.39
0,45,9.378071351328291,0.38
0,46,12.110488947340437,0.37
0,47,6.303572116818899,0.35
0,48,1.7262695939682957,0.39
0,49,11.55250675008023,0.35
0,50,7.695374754982528,0.4
0,51,9.474580028804379,0.39
0,52,5.300862251832243,0.37
0,53,3.848811857704175,0.4
0,54,4.057983694878609,0.4
0,55,12.791641882211854,0.35
0,56,2.363981630942839,0.32
0,57,6.893341099827765,0.33
0,58,1.477661744246787,0.36
0,59,6.004464870874375,0.37
0,60,4.814375052035193,0.37
0,61,3.569113725196992,0.34
0,62,4.3806383746639455,0.39
0,63,6.429856629413709,0.39
0,64,3.131069365945249,0.38
0,65,4.380029500000953,0.39
0,66,3.969517733290836,0.4
0,67,3.4163857148645524,0.36
0,68,3.768387579787712,0.4
0,69,3.3961142922337055,0.4
0,70,5.446067540128183,0.44
0,71,4.34738587720893,0.44
0,72,3.121846377426823,0.44
0,73,2.4507517781912163,0.45
0,74,2.923116119696355,0.45
0,75,0.5569737699858117,0.44
0,76,1.953707652839371,0.42
0,77,4.305086371967731,0.41
0,78,1.5121015110551501,0.42
0,79,2.6764184406612026,0.43
0,80,1.2106336931141675,0.43
0,81,3.403879035399308,0.47
0,82,2.03612150180394,0.49
0,83,1.8998615862053725,0.49
0,84,3.683018613600847,0.5
0,85,1.667275386584155,0.51
0,86,7.414613990977645,0.54
0,87,3.176022569473152,0.52
0,88,1.8588903803593193,0.54
0,89,4.112866251289093,0.51
0,90,2.5467839294535883,0.52
0,91,1.6507269784154759,0.54
0,92,3.542229074860822,0.54
0,93,5.244710734435264,0.49
0,94,1.8950378907119358,0.47
0,95,2.4043707826475584,0.47
0,96,1.3192108363652326,0.47
0,97,1.5377275409705002,0.5
0,98,2.2535267652568445,0.53
